created_at,text,sad
2021-07-12 05:50:38,"RT @cookienini_: Esta es la cara de la chica que va a dejar temblando a toda la industria 

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK http…",
2021-07-12 05:50:37,"RT @BPINKLATINO: Entonces el rumor de que Agosto podría ser el mes para su debut, puede ser cierto!? Ah, no sé qué venga,pero lo único que…",
2021-07-12 05:50:35,"RT @ChaoticDboy: Quien no apoye a Lisa:
Pasa la noche en la caja
Quien haga comentarios fuera de lugar sobre su debut:
Pasa la noche en la…",
2021-07-12 05:50:35,"RT @FannyBMM: Feliz de que Lisa sea tendencia, a ti te rezo todas las noches &lt; 3

LISA SOLO SOON
#블랙핑크 https://t.co/aFeLzGRxXz",
2021-07-12 05:50:34,"RT @LISABPMEXICO: Si este tweet llega a 500 RTs, les revelamos una parte del KIT fanmade que obsequiaremos a uno de los que donen a nuestro…",
2021-07-12 05:50:30,"RT @BPINKLATINO: Entonces el rumor de que Agosto podría ser el mes para su debut, puede ser cierto!? Ah, no sé qué venga,pero lo único que…",
2021-07-12 05:50:28,"RT @Mijijiiii1: Confío tanto en Lisa que apuesto mi vida a qué será la canción del verano.

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK",
2021-07-12 05:50:27,"RT @Springdyn: HABLEMOS DEL IMPACTO QUE TIENE LISA, HAN PASADO POCOS MINUTOS DESDE QUE SE ANUNCIÓ LA GRABACIÓN DE SU SOLO Y YA ES TENDENCIA…",
2021-07-12 05:50:25,"RT @cookienini_: SI LISA NO GUIÑA ASI EN EL MV DE SU SOLO NO QUIERO NADA

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK https://t.co/lhNJITn9Gk",
2021-07-12 05:50:24,"RT @i95O1s: Yo entrando a Twitter después de horas encontrándome con la noticia del solo debut de Lisa, y viendo cómo ya alteró a todo el i…",
2021-07-12 05:50:19,RT @lisaismonalisa: gente pero no hay que alardear de que lisa hará su debut como solista cuando lisa hará su debut como solista y no te ol…,
2021-07-12 05:50:12,"RT @LUNA_blinku: Gente nuestra pequeñita hará su debut en solitario este verano 
LISA TE AMAMOS 
LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACK…",
2021-07-12 05:50:10,"RT @BPINKLATINO: YG le confirmó a STAR NEWS, que LISA se está preparando para grabar un video musical para su canción en solitario.

 http…",
2021-07-12 05:50:04,"RT @BPINKLATINO: YG le confirmó a STAR NEWS, que LISA se está preparando para grabar un video musical para su canción en solitario.

 http…",
2021-07-12 05:50:04,"RT @BPINKLATINO: #LISA hará su debut en solitario este verano y grabará su video musical esta semana.

https://t.co/gAsKXlg9WA

#리사 #LISA…",
2021-07-12 05:49:58,"RT @FannyBMM: Feliz de que Lisa sea tendencia, a ti te rezo todas las noches &lt; 3

LISA SOLO SOON
#블랙핑크 https://t.co/aFeLzGRxXz",
2021-07-12 05:49:56,"RT @LUNA_blinku: Gente nuestra pequeñita hará su debut en solitario este verano 
LISA TE AMAMOS 
LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACK…",
2021-07-12 05:49:51,"@Valennie__ @BLACKPINK cuándo crees que se estrene? yo a finales de agosto, ya que haya pasado el aniversario de bp

LISA SOLO SOON
블랙핑크 리사 #LISA #리사 #BLACKPINK #블랙핑크 #LALISA @BLACKPINK",
2021-07-12 05:49:48,"RT @BPINKLATINO: YG le confirmó a STAR NEWS, que LISA se está preparando para grabar un video musical para su canción en solitario.

 http…",
2021-07-12 05:49:48,RT @lisaismonalisa: gente pero no hay que alardear de que lisa hará su debut como solista cuando lisa hará su debut como solista y no te ol…,
2021-07-12 05:49:44,"RT @BLACKPINKLRJJ4: @Fatima_Nunez99 @BLACKPINK Jajajajajajajajajaja ándale 

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK",
2021-07-12 05:49:41,"RT @bp97_lili: @highxbp @BLACKPINK dónde firmo
LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK",
2021-07-12 05:49:39,"RT @BPINKLATINO: #LISA hará su debut en solitario este verano y grabará su video musical esta semana.

https://t.co/gAsKXlg9WA

#리사 #LISA…",
2021-07-12 05:49:37,"RT @soyOttoBlink: blink vayamos difundiendo las reglas para hacer un buen stream, vamos por esos 100M en 24 horas pero el stream no para ha…",
2021-07-12 05:49:21,"RT @baeIaIisa: Que sea algo parecido a esto pls 

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK 

https://t.co/IE5LBjSOLz",
2021-07-12 05:49:20,"RT @BPINKLATINO: YG le confirmó a STAR NEWS, que LISA se está preparando para grabar un video musical para su canción en solitario.

 http…",
2021-07-12 05:49:17,"RT @powerlalisa: cuando haga su primer live por su debut solitario 

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK https://t.co/3IAKq5ynRB",
2021-07-12 05:49:09,"RT @LISABPMEXICO: Si este tweet llega a 500 RTs, les revelamos una parte del KIT fanmade que obsequiaremos a uno de los que donen a nuestro…",
2021-07-12 05:49:06,"RT @BPINKLATINO: YG le confirmó a STAR NEWS, que LISA se está preparando para grabar un video musical para su canción en solitario.

 http…",
2021-07-12 05:49:04,RT @brightxnrosie: Tomen en cuenta que queremos que Lisa tenga un debut exitoso por favor también pongan de su parte y empiecen a recolecta…,
2021-07-12 05:49:01,"RT @0Linlis3: Preparence todo el mundo xq lisa sólo está por venirse 

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK https://t.co/dKzZR1hDGy",
2021-07-12 05:48:52,"@taechiquito tres cuatro
LISA SOLO SOON
@BLACKPINK #LISA 
#블랙핑크 #리사 #LALISA",
2021-07-12 05:48:46,"@taechiquito uno dos
LISA SOLO SOON
@BLACKPINK #LISA 
#블랙핑크 #리사 #LALISA",
2021-07-12 05:48:46,"RT @blinkparaguay_: Finalmente luego de años de esfuerzo y arduo trabajo, veremos a nuestra talentosa LISA brillar de manera individual

L…",
2021-07-12 05:48:42,"RT @Lisaparaguay_: 【INFO】2021.07.12

LISA es tendencia a nivel mundial en Twitter !!

#4 Mundial

LISA SOLO SOON 

블랙핑크 리사 #LISA #리사 #ลิซ่า…",
2021-07-12 05:48:28,"RT @i93CELINE: BLINKS DIFUNDAN❕

reaccionen, recomienden y compartan el artículo de lisa!! 

https://t.co/qnPe2jBaHc

LISA SOLO SOON 
#리사…",
2021-07-12 05:48:26,"RT @cookienini_: SI LISA NO GUIÑA ASI EN EL MV DE SU SOLO NO QUIERO NADA

LISA SOLO SOON 
#리사 #LISA #블랙핑크 @BLACKPINK https://t.co/lhNJITn9Gk",
2021-07-12 05:48:17,"RT @BPINKLATINO: YG le confirmó a STAR NEWS, que LISA se está preparando para grabar un video musical para su canción en solitario.

 http…",
2021-07-12 05:48:11,"RT @jacklisa_love: Si la rompio toda con su parte que es de 24 SEGUNDOS se imaginan una canción de más de 3 minutos? EXPLOTA EL MUNDO 

LIS…",
